1.620759727402324712e-01,2.620759727402324768e-01,4.925051508198171613e-01,-8.724812789610728592e-01,5.566066951243492378e-01,8.992159548688312409e-02,9.727982874621653453e-01
1.533115455881573497e-01,2.533115455881573275e-01,4.911482117007269221e-01,-8.805941841812124915e-01,5.490668021179661018e-01,6.998147523862519037e-02,9.676301651614155341e-01
1.745417244305336180e-01,2.745417244305335958e-01,5.058358168161539714e-01,-8.895396293933047760e-01,5.659049613795723577e-01,4.176488894188656875e-02,9.896086388419813584e-01
1.660867578796835220e-01,2.660867578796834998e-01,5.038347087819021741e-01,-8.968682253001726279e-01,5.586257844203651457e-01,2.183564390270336178e-02,9.840838147336888886e-01
1.865791664259965899e-01,2.865791664259965676e-01,5.183119328467457043e-01,-9.043263571452698768e-01,5.747012619547481327e-01,-5.662600177954352915e-03,1.004895272059412203e+00
1.784370964641421309e-01,2.784370964641421087e-01,5.157158584076331209e-01,-9.109468623038917690e-01,5.677122610471544428e-01,-2.556044522086053580e-02,9.990733813802303853e-01
1.981072583480333604e-01,2.981072583480333660e-01,5.298893361641110467e-01,-9.170437655996666049e-01,5.829815822180890450e-01,-5.172401890879535502e-02,1.018754456660131646e+00
1.902881229509457706e-01,2.902881229509457484e-01,5.267595140528622544e-01,-9.230262810729287226e-01,5.763137633318778930e-01,-7.156442628565193309e-02,1.012703616051596978e+00
2.090853512087600119e-01,3.090853512087600174e-01,5.405878961872544464e-01,-9.279391565004794229e-01,5.907647141749384767e-01,-9.601027635386730208e-02,1.031332363202511315e+00
2.016001638068454782e-01,3.016001638068454560e-01,5.369918543923780652e-01,-9.333476195179144508e-01,5.844451179881070546e-01,-1.157665807884996345e-01,1.025121402431858009e+00
2.195114135390804633e-01,3.195114135390804688e-01,5.504731392552045799e-01,-9.372695310630784205e-01,5.980934582232817487e-01,-1.383201336182609542e-01,1.042798885816530907e+00
2.123661052074717059e-01,3.123661052074717115e-01,5.464776052298904174e-01,-9.421621161893779517e-01,5.921402905185049192e-01,-1.579696116289111829e-01,1.036489455139351978e+00
2.294113309153782421e-01,3.294113309153782199e-01,5.596357376350864499e-01,-9.452771114440805533e-01,6.050230363308533033e-01,-1.786125783764980768e-01,1.053325185355558302e+00
2.226036541671245761e-01,3.226036541671245539e-01,5.553010248672426430e-01,-9.497063581403579757e-01,5.994439142494543127e-01,-1.981384295277071050e-01,1.046966984937352407e+00
2.388260892551074266e-01,3.388260892551073766e-01,5.681741571269864899e-01,-9.521760917053033735e-01,6.116110401538951136e-01,-2.169517096877501550e-01,1.063068455191523043e+00
2.323457036218018190e-01,3.323457036218017691e-01,5.635513162387038033e-01,-9.561888694239967235e-01,6.064040720751714408e-01,-2.363425847419310388e-01,1.056698112832395342e+00
2.478015319146219808e-01,3.478015319146219309e-01,5.761830986017637546e-01,-9.581482388675089945e-01,6.179110083675594112e-01,-2.534591344438743565e-01,1.072164391305153508e+00
2.416319087752259731e-01,3.416319087752259231e-01,5.713134890209377037e-01,-9.617858320400496375e-01,6.130672540262529502e-01,-2.727074380263275200e-01,1.065806810883702660e+00
2.563820090992527945e-01,3.563820090992527168e-01,5.837474890063855115e-01,-9.633440081853041903e-01,6.239694338016559261e-01,-2.882798379840239567e-01,1.080725472328440073e+00
2.505027882195318134e-01,3.505027882195317357e-01,5.786637837744083024e-01,-9.666424445040588953e-01,6.194754897623083734e-01,-3.073799161427914761e-01,1.074396214079055945e+00
2.646072446773093945e-01,3.646072446773093167e-01,5.909403855893414770e-01,-9.678863201030539765e-01,6.298250399603867455e-01,-3.215609719778038667e-01,1.088842557856354976e+00
2.589962773190027101e-01,3.589962773190026324e-01,5.856681313744505069e-01,-9.708769019541315659e-01,6.256651273526149248e-01,-3.405077501061765100e-01,1.082550282983726131e+00
2.725112620843527789e-01,3.725112620843527012e-01,5.978231054178980708e-01,-9.718751378279060216e-01,6.355092307587564271e-01,-3.534403641050433698e-01,1.096587874687298125e+00
2.671460999752583443e-01,3.671460999752582666e-01,5.923823069623138649e-01,-9.745850737871795122e-01,6.316666469837002307e-01,-3.722285587717774069e-01,1.090336414720050717e+00
2.801224293647437968e-01,3.801224293647437191e-01,6.044463823068392250e-01,-9.753918608321201500e-01,6.410470059840531754e-01,-3.840413841107898629e-01,1.104018263818250079e+00
2.749812921601894611e-01,3.749812921601893834e-01,5.988528730639468556e-01,-9.778449034225423775e-01,6.375050313945710423e-01,-4.026651940105396288e-01,1.097808209229368170e+00
2.874640264515200272e-01,3.874640264515199495e-01,6.108518564619241920e-01,-9.785031241486612519e-01,6.464579729249230189e-01,-4.134715634671285445e-01,1.111178163634877869e+00
2.825263702172442493e-01,3.825263702172441715e-01,6.051183901367156448e-01,-9.807201538552328124e-01,6.432003836936622809e-01,-4.319246837538019412e-01,1.105008018315433604e+00
2.945550010876776814e-01,3.945550010876776037e-01,6.170735507024380784e-01,-9.812639059547731968e-01,6.517572917616631933e-01,-4.418232273898769491e-01,1.118102150119357319e+00
2.898018122847209055e-01,3.898018122847208278e-01,6.112106295602570682e-01,-9.832634332595172610e-01,6.487686155679323052e-01,-4.600990448245835807e-01,1.111969143982820762e+00
3.014107426853185889e-01,4.014107426853185112e-01,6.231391883246328867e-01,-9.837199900034432343e-01,6.569564988374626546e-01,-4.691750716250369102e-01,1.124817019906789506e+00
2.968246552936827376e-01,3.968246552936826599e-01,6.171556730201210872e-01,-9.855185689723606757e-01,6.542221147410781645e-01,-4.872669343022565935e-01,1.118717670168984712e+00
3.080437945865853733e-01,4.080437945865852956e-01,6.290713108057163216e-01,-9.859098815328309895e-01,6.620642002329806264e-01,-4.955940707541117152e-01,1.131343466975790690e+00
3.036090986386077994e-01,4.036090986386077217e-01,6.229748605487890334e-01,-9.875224407875863308e-01,6.595703506213889122e-01,-5.134955628152381157e-01,1.125273961363761677e+00
3.144644734228948524e-01,4.144644734228947747e-01,6.348882008946720168e-01,-9.878662831488136398e-01,6.670866470679329696e-01,-5.211373879718420588e-01,1.137697420783176927e+00
3.101670597923859574e-01,4.101670597923858796e-01,6.286855870198274632e-01,-9.893063856845114579e-01,6.648204041821708099e-01,-5.388425690808428259e-01,1.131653876952676052e+00
3.206813887207802805e-01,4.206813887207802027e-01,6.406046350837171222e-01,-9.896172267014983204e-01,6.720282095305556425e-01,-5.458541242387038306e-01,1.143891110692048629e+00
3.165086585566427302e-01,4.165086585566426525e-01,6.343019626459041049e-01,-9.908972715919717178e-01,6.699774217606050408e-01,-5.633577146317509943e-01,1.137869750247292755e+00
3.267018676635457530e-01,4.267018676635456753e-01,6.462324940321163558e-01,-9.911869410161830984e-01,6.768917666167970637e-01,-5.697868404540360476e-01,1.149933911929027275e+00
3.226426240343736596e-01,4.226426240343735818e-01,6.398353578853273049e-01,-9.923183194467537493e-01,6.750449986710610473e-01,-5.870843462870601881e-01,1.143931175519218746e+00
3.325322950354312468e-01,4.325322950354311691e-01,6.517812580209300100e-01,-9.925965190881329558e-01,6.816790265424078621e-01,-5.929728386026071885e-01,1.155833017767762927e+00
3.285766274973205836e-01,4.285766274973205059e-01,6.452948529534613398e-01,-9.935897355465789227e-01,6.800255008240664312e-01,-6.100606207931148495e-01,1.149845639284517329e+00
3.381783800646956939e-01,4.381783800646956162e-01,6.572584107836874079e-01,-9.938644341292318662e-01,6.863907903193512405e-01,-6.154452146808441215e-01,1.161593973291092929e+00
3.343175486122535456e-01,4.343175486122534679e-01,6.506876098559012389e-01,-9.947292016498893164e-01,6.849203328803408208e-01,-6.323205090210998192e-01,1.155619025391119381e+00
3.436453618419667566e-01,4.436453618419666789e-01,6.626697708620201688e-01,-9.950069421950492599e-01,6.910271686682802894e-01,-6.372337084726050760e-01,1.167221098472765783e+00
3.398716840874445033e-01,4.398716840874444256e-01,6.560191819720022632e-01,-9.957522586545854981e-01,6.897301609049423243e-01,-6.538946067293691655e-01,1.161256017745555535e+00
3.489381641198036066e-01,4.489381641198035289e-01,6.680197657355089191e-01,-9.960383998957117457e-01,6.955877604643206924e-01,-6.583653793641009999e-01,1.172717822360059392e+00
3.452449079356597617e-01,4.452449079356596839e-01,6.612937733904528104e-01,-9.966726106777040739e-01,6.944550965707974033e-01,-6.748107813229518026e-01,1.166760419860300990e+00
3.540615090780582230e-01,4.540615090780581453e-01,6.733116606417794969e-01,-9.969715185487544318e-01,7.000717993077776313e-01,-6.788651371466178919e-01,1.178086945553827203e+00
3.504427919389214163e-01,4.504427919389213386e-01,6.665144577051310693e-01,-9.975023694931429707e-01,6.990948489710726577e-01,-6.950946827964046282e-01,1.172135406695086646e+00
3.590199983230990544e-01,4.590199983230989766e-01,6.785477512832746028e-01,-9.978175706738721118e-01,7.044782735360896053e-01,-6.987561543523287400e-01,1.183330844673675220e+00
3.554706939539022392e-01,4.554706939539021615e-01,6.716833638985235666e-01,-9.982522541113735270e-01,7.036488491668501100e-01,-7.147701441212778173e-01,1.177383721336681788e+00
3.638181681114093791e-01,4.638181681114093013e-01,6.837295274635338815e-01,-9.985865606004948880e-01,7.088060239927365114e-01,-7.180601833604854933e-01,1.188451629803638276e+00
3.603338206460450222e-01,4.603338206460449444e-01,6.768018352618485611e-01,-9.989317564152350171e-01,7.081163517739773594e-01,-7.338594928347705881e-01,1.182507826748605329e+00
3.684605246159265435e-01,4.684605246159264658e-01,6.888578130269794597e-01,-9.992873678594041964e-01,7.130538230879135408e-01,-7.367977979983938441e-01,1.193451263831788234e+00
3.650372702101240541e-01,4.650372702101239764e-01,6.818705659795932794e-01,-9.995492808864417933e-01,7.124965171945500941e-01,-7.523837920825342529e-01,1.187510020986304093e+00
3.729515640148016731e-01,4.729515640148015954e-01,6.939328862050826441e-01,-9.999278697179223574e-01,7.172204380764710674e-01,-7.549885760132097889e-01,1.198331650969108431e+00
3.695860596874684378e-01,4.695860596874683601e-01,6.868897189840896811e-01,-1.000112264324230393e+00,7.167884775185021651e-01,-7.703630261493917830e-01,1.192392522803981558e+00
3.772957812833719338e-01,4.772957812833718561e-01,6.989545835175269284e-01,-1.000515047505056820e+00,7.213046810010582677e-01,-7.726512357821625487e-01,1.203094700442648879e+00
3.739851406517474830e-01,4.739851406517474053e-01,6.918590279063524529e-01,-1.000627279883650633e+00,7.209913886448356957e-01,-7.878162426923506212e-01,1.197157533391137729e+00
3.814976708054443888e-01,4.814976708054443111e-01,7.039223896693375115e-01,-1.001055080111542539e+00,7.253054473705746741e-01,-7.898037380241202943e-01,1.207742370320481040e+00
3.782394063120760874e-01,4.782394063120760097e-01,6.967778853617127011e-01,-1.001100128604668349e+00,7.251044707830838210e-01,-8.047616614945064528e-01,1.201807279005496110e+00
3.855617212779041125e-01,4.855617212779040348e-01,7.088355153654557483e-01,-1.001553427127394036e+00,7.292217453409554073e-01,-8.064633610766223093e-01,1.212276695579823649e+00
3.823536924693412553e-01,4.823536924693411776e-01,7.016454193693264507e-01,-1.001535920757776754e+00,7.291270391769871795e-01,-8.212167575634259364e-01,1.206344038466082846e+00
3.894924068490973057e-01,4.894924068490972280e-01,7.136929645854491744e-01,-1.002014903410393565e+00,7.330527169178665536e-01,-8.226467564800428178e-01,1.216699803830413762e+00
3.863327742490280103e-01,4.863327742490279326e-01,7.064605593776069892e-01,-1.001939148717126749e+00,7.330585266293497826e-01,-8.371983247594516619e-01,1.210770158800006602e+00
3.932941759919668101e-01,4.932941759919667324e-01,7.184935925855279182e-01,-1.002443746397680524e+00,7.367976524948279815e-01,-8.383699901209916705e-01,1.221013921520797352e+00
3.901813601094613060e-01,4.901813601094612283e-01,7.112220931242883015e-01,-1.002313752628217092e+00,7.368984991873624990e-01,-8.527225248078581510e-01,1.215088061772436667e+00
3.969714392538534753e-01,4.969714392538533976e-01,7.232361556938649017e-01,-1.002843677129927169e+00,7.404559998652538999e-01,-8.536485729832007374e-01,1.225221372962592703e+00
3.939040842761696304e-01,4.939040842761695527e-01,7.159287153776926482e-01,-1.002663179819011763e+00,7.406466661616484259e-01,-8.678049254747386421e-01,1.219300243551755258e+00
4.005285567338343622e-01,5.005285567338342290e-01,7.279193538164889787e-01,-1.003217955716238174e+00,7.440273686955527488e-01,-8.684974845904318563e-01,1.229324574090105537e+00
3.975054984697189431e-01,4.975054984697188099e-01,7.205790694676184049e-01,-1.002990438677288321e+00,7.443028854924991222e-01,-8.824605308254240832e-01,1.223409269356119156e+00
4.039698259045567119e-01,5.039698259045565232e-01,7.325418664586197393e-01,-1.003569431800034772e+00,7.475115313137267181e-01,-8.829311914611940315e-01,1.233326022517560849e+00
4.009900635657190349e-01,5.009900635657188461e-01,7.251717824071524099e-01,-1.003298147557941000e+00,7.478671653378392570e-01,-8.967038057977437804e-01,1.227417764582555915e+00
4.072994702093116204e-01,5.072994702093114316e-01,7.371023829786432779e-01,-1.003900590470877985e+00,7.509084205504096277e-01,-8.969636622933090386e-01,1.237228285154248208e+00
4.043621416428788140e-01,5.043621416428786253e-01,7.297054943212707423e-01,-1.003588579173092077e+00,7.513396626354338359e-01,-9.105486967780781482e-01,1.231328403626496204e+00
4.105216287184718094e-01,5.105216287184716206e-01,7.415996277208045662e-01,-1.004213593988992681e+00,7.542181252647007783e-01,-9.106083811270329065e-01,1.241033984381681776e+00
4.076259887303329554e-01,5.076259887303327112e-01,7.341788828275273016e-01,-1.003863700841263640e+00,7.547206792840589484e-01,-9.240086494390901128e-01,1.235143897351319575e+00
4.136403470155058937e-01,5.136403470155056494e-01,7.460323806126424317e-01,-1.004510319636788163e+00,7.574408840939607090e-01,-9.238783593728904231e-01,1.244745783580522014e+00
4.107857484523942948e-01,5.107857484523939950e-01,7.385906829538328999e-01,-1.004125210919228683e+00,7.580106564928144053e-01,-9.370966247621482781e-01,1.238866979958253012e+00
4.166595693956990920e-01,5.166595693956987922e-01,7.503994937605235060e-01,-1.004792393976601028e+00,7.605770778838250035e-01,-9.367861473133598516e-01,1.248366372613392894e+00
4.138454466818127231e-01,5.138454466818124233e-01,7.429397031251248062e-01,-1.004374571703960273e+00,7.612101677631293306e-01,-9.498251139066752335e-01,1.242500395831813487e+00
4.195831323954976599e-01,5.195831323954973602e-01,7.546999045291008512e-01,-1.005061223770287393e+00,7.636272211812529243e-01,-9.493438454785613212e-01,1.251898453718523152e+00
4.168089872467752310e-01,5.168089872467749313e-01,7.472248377026220467e-01,-1.004613039066851510e+00,7.643199108932152708e-01,-9.622061523881648704e-01,1.246046886790580288e+00
4.224147596228266521e-01,5.224147596228263524e-01,7.589326455467223509e-01,-1.005318023799903093e+00,7.665919531087402872e-01,-9.615631161408871863e-01,1.255344728144399236e+00
4.196801486882335008e-01,5.196801486882332011e-01,7.514450765150659795e-01,-1.004841689064213117e+00,7.673406993289536571e-01,-9.742513338743510332e-01,1.249509180053494761e+00
4.251580578252974751e-01,5.251580578252972309e-01,7.630968520379778353e-01,-1.005563841816625281e+00,7.694720278812512415e-01,-9.734551950603949066e-01,1.258707883753831469e+00
4.224625820293011480e-01,5.224625820293008482e-01,7.555995117801399541e-01,-1.005061441754212970e+00,7.702734531276956842e-01,-9.859718237950378938e-01,1.252889977134612920e+00
4.278165141109313008e-01,5.278165141109310010e-01,7.671917668463169582e-01,-1.005799580835315732e+00,7.722683051783065800e-01,-9.850309035323895346e-01,1.261990583743812122e+00
4.251598094945643336e-01,5.251598094945639783e-01,7.596873427757460107e-01,-1.005273082439072541e+00,7.731191897515179434e-01,-9.973783728774073820e-01,1.256191943801103994e+00
4.303934942224345028e-01,5.303934942224342031e-01,7.712167434737833283e-01,-1.006026018983422254e+00,7.749817405413689242e-01,-9.963006607333452225e-01,1.265195456562396403e+00
4.277752241018354940e-01,5.277752241018351942e-01,7.637078785847624118e-01,-1.005477280541234864e+00,7.758790148634653328e-01,-1.008481330658581365e+00,1.259417701167444559e+00
4.328922417591296590e-01,5.328922417591294147e-01,7.751712474313577905e-01,-1.006243827104482014e+00,7.776133759305499105e-01,-1.007274496325112123e+00,1.268325087052972089e+00
4.303120900401805615e-01,5.303120900401803173e-01,7.676605392032478381e-01,-1.005674606312613406e+00,7.785541132635442896e-01,-1.019290658985531284e+00,1.262569817950649709e+00
4.353158782387147596e-01,5.353158782387145154e-01,7.790548561621472023e-01,-1.006453584307885674e+00,7.801643305440689735e-01,-1.017962063255394956e+00,1.271382008817386611e+00
4.327735437443589461e-01,5.327735437443587019e-01,7.715448552707543373e-01,-1.005865545566475561e+00,7.811457400700693166e-01,-1.029815945484754414e+00,1.265650803874758035e+00
4.376674038927393373e-01,5.376674038927390376e-01,7.828672577706831115e-01,-1.006655791647582232e+00,7.826357919782158667e-01,-1.028372650680993594e+00,1.274368697760431379e+00
4.351625955758398612e-01,5.351625955758395614e-01,7.753604666524108735e-01,-1.006050512611788239e+00,7.836552122258011455e-01,-1.040066416967048379e+00,1.268663104185642876e+00
4.399496990939980590e-01,5.399496990939977037e-01,7.866082487649046495e-01,-1.006850884103008603e+00,7.850290077842019265e-01,-1.038515196936285800e+00,1.277287566757357995e+00
4.374821320232401001e-01,5.374821320232396893e-01,7.791071200757543336e-01,-1.006229861559887029e+00,7.860839003865232044e-01,-1.050050952723428077e+00,1.271609095217849372e+00
4.421655263200748309e-01,5.421655263200744201e-01,7.902777309929253091e-01,-1.007039241025743159e+00,7.873452774606668481e-01,-1.048398302470626042e+00,1.280140961371869723e+00
4.397349183395460326e-01,5.397349183395455663e-01,7.827846660008213053e-01,-1.006403896163149847e+00,7.884332212317549660e-01,-1.059778097664598739e+00,1.274491080942050880e+00
4.443175325643883289e-01,5.443175325643878626e-01,7.938757079343659040e-01,-1.007221195205326936e+00,7.895859449062395674e-01,-1.058030242682993283e+00,1.282931156543090756e+00
4.419236015391944661e-01,5.419236015391940553e-01,7.863930548797425368e-01,-1.006572878335017629e+00,7.907046302226479195e-01,-1.069256075256711958e+00,1.277311290413620348e+00
4.464082521137787141e-01,5.464082521137783033e-01,7.974022804858001967e-01,-1.007397040697477486e+00,7.917523913449358020e-01,-1.067418980589003308e+00,1.285660354155221174e+00
4.440507136844779601e-01,5.440507136844775493e-01,7.899323329418885820e-01,-1.006737035490347765e+00,7.928996148202934746e-01,-1.078492800209098990e+00,1.280071876038647805e+00
4.484401096195571035e-01,5.484401096195566927e-01,8.008576423615678674e-01,-1.007567039547684340e+00,7.938460287279242023e-01,-1.076572179263380891e+00,1.288330681402032996e+00
4.461186753974595853e-01,5.461186753974591745e-01,7.934026376224037058e-01,-1.006896566834774021e+00,7.950196881682654038e-01,-1.087495890874306648e+00,1.282774912572601345e+00
4.504154233967515020e-01,5.504154233967510912e-01,8.042420752147892982e-01,-1.007731427533027802e+00,7.958682936079095604e-01,-1.085497214009411460e+00,1.290944189859241753e+00
4.481297995403235035e-01,5.481297995403231482e-01,7.968041927356287468e-01,-1.007051648721630110e+00,7.970663832358343415e-01,-1.096272681326312615e+00,1.285422396768005848e+00
4.523364088938123251e-01,5.523364088938119698e-01,8.075559435686939791e-01,-1.007890419035137874e+00,7.978206414767541332e-01,-1.094201184215308098e+00,1.293502855180486799e+00
4.500862950136767515e-01,5.500862950136763407e-01,8.001373034803100914e-01,-1.007202439185140630e+00,7.990412474126000753e-01,-1.104830233088742730e+00,1.288016247590364260e+00
4.542051822821746021e-01,5.542051822821741913e-01,8.107996896352622773e-01,-1.008044211147577363e+00,7.997045415527003209e-01,-1.102690924865483701e+00,1.296008577336641876e+00
4.519902706285977012e-01,5.519902706285972904e-01,8.034023513504970904e-01,-1.007349081749083552e+00,8.009458375410027919e-01,-1.113175346490876017e+00,1.290558306925601695e+00
4.560237641217220750e-01,5.560237641217217197e-01,8.139738280865205233e-01,-1.008192987111695693e+00,8.015214720004272264e-01,-1.110973017682189701e+00,1.298463181323032956e+00
4.538437390141224492e-01,5.538437390141220940e-01,8.065997890145359950e-01,-1.007491708601053526e+00,8.027817153700369524e-01,-1.121314571634911994e+00,1.293050340707173396e+00
4.577940830643067449e-01,5.577940830643063341e-01,8.170789408335168424e-01,-1.008336919166195722e+00,8.032729155649603880e-01,-1.119053801879779320e+00,1.300868418264553350e+00
4.556486205273006518e-01,5.556486205273002410e-01,8.097301352144008479e-01,-1.007630443213851645e+00,8.045504434112958903e-01,-1.129254218963293921e+00,1.295494040396318214e+00
4.595179795630527364e-01,5.595179795630522701e-01,8.201156718589012184e-01,-1.008476170887346868e+00,8.049603555989933712e-01,-1.126939384519874299e+00,1.303225966854357543e+00
4.574067471379371641e-01,5.574067471379366978e-01,8.127939697286842291e-01,-1.007765402487415862e+00,8.062535811770408234e-01,-1.137000369419642221e+00,1.297891024754531664e+00
4.611972095601929444e-01,5.611972095601924782e-01,8.230847221410354519e-01,-1.008610899088960622e+00,8.065852724623087111e-01,-1.134635650460982914e+00,1.305537435067589458e+00
4.591198662646308604e-01,5.591198662646303941e-01,8.157919284347586730e-01,-1.007896698477138475e+00,8.078926817791564075e-01,-1.144558884201079207e+00,1.300242841852987441e+00
4.628334481306768944e-01,5.628334481306763726e-01,8.259868447005509484e-01,-1.008741255343990728e+00,8.081491402715982320e-01,-1.142148271900642165e+00,1.307804362097326978e+00
4.607896445427577814e-01,5.607896445427572596e-01,8.187246984988021392e-01,-1.008024439767370772e+00,8.094692888675018017e-01,-1.151935414103385069e+00,1.302550971269196500e+00
4.644282930627875450e-01,5.644282930627870787e-01,8.288228397941582726e-01,-1.008867387182860398e+00,8.096534239789655585e-01,-1.149482717511967733e+00,1.310028220465461857e+00
4.624176715086366629e-01,5.624176715086361966e-01,8.215930137164630942e-01,-1.008148732542405890e+00,8.109849338862024082e-01,-1.159135408463510597e+00,1.304816826426580922e+00
4.659832683605181769e-01,5.659832683605177106e-01,8.315935502751992114e-01,-1.008989439017417222e+00,8.110995767576621995e-01,-1.156644261179670119e+00,1.312210418266534395e+00
4.640054631872714275e-01,5.640054631872709612e-01,8.243976500218289649e-01,-1.008269681401256834e+00,8.124411336267198802e-01,-1.166164123706552758e+00,1.307041757037758156e+00
4.674998276555527021e-01,5.674998276555522914e-01,8.342998571358226645e-01,-1.009107552833713228e+00,8.124890376741068510e-01,-1.163637990343176387e+00,1.314352301507522247e+00
4.655544655738496629e-01,5.655544655738492521e-01,8.271394211779408145e-01,-1.008387389957064784e+00,8.138393880570913286e-01,-1.173026631506384643e+00,1.309227051617149806e+00
4.689793575193817454e-01,5.689793575193813346e-01,8.369426752417016280e-01,-1.009221868691606794e+00,8.138232296258914866e-01,-1.170468813956552001e+00,1.316455156511239899e+00
4.670660580015818519e-01,5.670660580015814967e-01,8.298191746583329920e-01,-1.008501961257001645e+00,8.151811784074000089e-01,-1.179727826570778904e+00,1.311373940033004004e+00
4.704231806684124884e-01,5.704231806684121331e-01,8.395229492668075943e-01,-1.009332525064464692e+00,8.151035575262511879e-01,-1.177141470076517704e+00,1.318520212355297927e+00
4.685415563905538372e-01,5.685415563905534819e-01,8.324377877258450908e-01,-1.008613498054013125e+00,8.164679654923511221e-01,-1.186272434063140313e+00,1.313483596073050652e+00
4.718325590569389383e-01,5.718325590569385275e-01,8.420416498328410215e-01,-1.009439659047964843e+00,8.163314067163378596e-01,-1.183660533091051903e+00,1.320548643322507543e+00
